patho_niv3;sexe;dept;ville;nb_hab;prev;nb_malades;index
Cancer du poumon actif;1;27;Vernon;23727;0.615;145;2864
Cancer du poumon actif;1;27;Gisors;11696;0.615;71;2865
Cancer du poumon actif;1;27;Verneuil-sur-Avre;6602;0.615;40;2866
Cancer du poumon actif;1;27;Pacy-sur-Eure;4564;0.615;28;2867
Cancer du poumon actif;1;27;Conches-en-Ouche;4995;0.615;30;2868
Cancer du poumon actif;1;27;Beaumont-le-Roger;2794;0.615;17;2869
Cancer du poumon actif;1;27;Pont-Audemer;8442;0.615;51;2870
Cancer du poumon actif;1;27;Le Vaudreuil;3681;0.615;22;2871
Cancer du poumon actif;1;27;Bourgtheroulde-Infreville;3171;0.615;19;2872
Cancer du poumon actif;1;27;Ivry-la-Bataille;2665;0.615;16;2873
Cancer du poumon actif;1;27;Breteuil;3108;0.615;19;2874
Cancer du poumon actif;1;27;Louviers;18518;0.615;113;2875
Cancer du poumon actif;1;27;Brionne;4199;0.615;25;2876
Cancer du poumon actif;1;27;Romilly-sur-Andelle;3288;0.615;20;2877
Cancer du poumon actif;1;27;Beuzeville;4666;0.615;28;2878
Cancer du poumon actif;1;27;Bourg-Achard;3942;0.615;24;2879
Cancer du poumon actif;1;27;Saint-Sébastien-de-Morsent;5594;0.615;34;2880
Cancer du poumon actif;1;27;Guichainville;2954;0.615;18;2881
Cancer du poumon actif;1;27;Gaillon;6860;0.615;42;2882
Cancer du poumon actif;1;27;Saint-Marcel;4425;0.615;27;2883
Cancer du poumon actif;1;27;Gravigny;3994;0.615;24;2884
Cancer du poumon actif;1;27;Étrépagny;3730;0.615;22;2885
Cancer du poumon actif;1;27;Le Neubourg;4241;0.615;26;2886
Cancer du poumon actif;1;27;Val-de-Reuil;12910;0.615;79;2887
Cancer du poumon actif;1;27;Le Bosc-Roger-en-Roumois;3287;0.615;20;2888
Cancer du poumon actif;1;27;Aubevoye;4936;0.615;30;2889
Cancer du poumon actif;1;27;Pîtres;2648;0.615;16;2890
Cancer du poumon actif;1;27;Saint-André-de-l'Eure;4031;0.615;24;2891
Cancer du poumon actif;1;27;Gasny;3058;0.615;18;2892
Cancer du poumon actif;1;27;Ézy-sur-Eure;3702;0.615;22;2893
Cancer du poumon actif;1;27;Mesnil-en-Ouche;4554;0.615;28;2894
Cancer du poumon actif;1;27;Le Thuit de l'Oison;3700;0.615;22;2895
Cancer du poumon actif;1;27;Mesnils-sur-Iton;6126;0.615;37;2896
Cancer du poumon actif;1;27;Vexin-sur-Epte;5952;0.615;36;2897
Cancer du poumon actif;1;27;Grand Bourgtheroulde;3957;0.615;24;2898
Cancer du poumon actif;1;27;Le Val d'Hazey;5350;0.615;32;2899
Cancer du poumon actif;1;27;Bosroumois;3649;0.615;22;2900
Cancer du poumon actif;1;27;La Chapelle-Longueville;3338;0.615;20;2901
Cancer du poumon actif;1;27;Verneuil d'Avre et d'Iton;7614;0.615;46;2902
Cancer du poumon actif;1;27;Breteuil;4331;0.615;26;2903
Cancer du poumon actif;1;27;Pacy-sur-Eure;5056;0.615;31;2904
Cancer du poumon actif;1;27;Pont-Audemer;9982;0.615;61;2905
Cancer du poumon actif;1;27;Mesnils-sur-Iton;4511;0.615;27;2906
Cancer du poumon actif;1;50;Tourlaville;16040;0.558;89;2907
Cancer du poumon actif;1;50;Villedieu-les-Poêles;3550;0.558;19;2908
Cancer du poumon actif;1;50;Sourdeval;2716;0.558;15;2909
Cancer du poumon actif;1;50;Saint-Hilaire-du-Harcouët;3781;0.558;21;2910
Cancer du poumon actif;1;50;Isigny-le-Buat;3221;0.558;17;2911
Cancer du poumon actif;1;50;Querqueville;5097;0.558;28;2912
Cancer du poumon actif;1;50;Agon-Coutainville;2796;0.558;15;2913
Cancer du poumon actif;1;50;Donville-les-Bains;3109;0.558;17;2914
Cancer du poumon actif;1;50;Saint-Pair-sur-Mer;4078;0.558;22;2915
Cancer du poumon actif;1;50;Condé-sur-Vire;3323;0.558;18;2916
Cancer du poumon actif;1;50;Cherbourg-Octeville;35545;0.558;198;2917
Cancer du poumon actif;1;50;Ducey;2537;0.558;14;2918
Cancer du poumon actif;1;50;Saint-Lô;19050;0.558;106;2919
Cancer du poumon actif;1;50;Coutances;8408;0.558;46;2920
Cancer du poumon actif;1;50;Avranches;10264;0.558;57;2921
Cancer du poumon actif;1;50;Carentan;5853;0.558;32;2922
Cancer du poumon actif;1;50;Bréhal;3455;0.558;19;2923
Cancer du poumon actif;1;50;Valognes;6822;0.558;38;2924
Cancer du poumon actif;1;50;Pontorson;3837;0.558;21;2925
Cancer du poumon actif;1;50;Granville;12513;0.558;69;2926
Cancer du poumon actif;1;50;Agneaux;4153;0.558;23;2927
Cancer du poumon actif;1;50;Bricquebec;4014;0.558;22;2928
Cancer du poumon actif;1;50;Saint-James;2750;0.558;15;2929
Cancer du poumon actif;1;50;Les Pieux;3220;0.558;17;2930
Cancer du poumon actif;1;50;Équeurdreville-Hainneville;16392;0.558;91;2931
Cancer du poumon actif;1;50;Octeville;16948;0.558;94;2932
Cancer du poumon actif;1;50;Cherbourg;25370;0.558;141;2933
Cancer du poumon actif;1;50;Cherbourg-en-Cotentin;78549;0.558;438;2934
Cancer du poumon actif;1;50;Grandparigny;2643;0.558;14;2935
Cancer du poumon actif;1;50;Torigny-les-Villes;4397;0.558;24;2936
Cancer du poumon actif;1;50;Villedieu-les-Poêles-Rouffigny;3852;0.558;21;2937
Cancer du poumon actif;1;50;Percy-en-Normandie;2600;0.558;14;2938
Cancer du poumon actif;1;50;Bourgvallées;3213;0.558;17;2939
Cancer du poumon actif;1;50;La Haye;3971;0.558;22;2940
Cancer du poumon actif;1;50;Ducey-Les Chéris;2799;0.558;15;2941
Cancer du poumon actif;1;50;Bricquebec-en-Cotentin;5826;0.558;32;2942
Cancer du poumon actif;1;50;Sartilly-Baie-Bocage;2815;0.558;15;2943
Cancer du poumon actif;1;50;Mortain-Bocage;2929;0.558;16;2944
Cancer du poumon actif;1;50;Marigny-Le-Lozon;2687;0.558;14;2945
Cancer du poumon actif;1;50;La Hague;11173;0.558;62;2946
Cancer du poumon actif;1;50;Condé-sur-Vire;3382;0.558;18;2947
Cancer du poumon actif;1;50;Condé-sur-Vire;4044;0.558;22;2948
Cancer du poumon actif;1;50;Gouville-sur-Mer;3229;0.558;18;2949
Cancer du poumon actif;1;50;Pontorson;4318;0.558;24;2950
Cancer du poumon actif;1;50;Quettreville-sur-Sienne;3199;0.558;17;2951
Cancer du poumon actif;1;50;Saint-Hilaire-du-Harcouët;5850;0.558;32;2952
Cancer du poumon actif;1;50;Sainte-Mère-Église;3076;0.558;17;2953
Cancer du poumon actif;1;50;Sourdeval;3156;0.558;17;2954
Cancer du poumon actif;1;50;Saint-James;4907;0.558;27;2955
Cancer du poumon actif;1;50;Carentan-les-Marais;10052;0.558;56;2956
Cancer du poumon actif;1;50;Picauville;3263;0.558;18;2957
Cancer du poumon actif;1;50;Port-Bail-sur-Mer;2556;0.558;14;2958
Cancer du poumon actif;1;50;Saint-Sauveur-Villages;3601;0.558;20;2959
Cancer du poumon actif;1;50;Bourgvallées;3247;0.558;18;2960
Cancer du poumon actif;1;50;Carentan les Marais;7920;0.558;44;2961
Cancer du poumon actif;1;61;Alençon;25870;0.614;158;2962
Cancer du poumon actif;1;61;Argentan;13395;0.614;82;2963
Cancer du poumon actif;1;61;Vimoutiers;3116;0.614;19;2964
Cancer du poumon actif;1;61;Sées;4198;0.614;25;2965
Cancer du poumon actif;1;61;Saint-Germain-du-Corbéis;3780;0.614;23;2966
Cancer du poumon actif;1;61;Saint-Georges-des-Groseillers;3152;0.614;19;2967
Cancer du poumon actif;1;61;Mortagne-au-Perche;3775;0.614;23;2968
Cancer du poumon actif;1;61;L'Aigle;7961;0.614;48;2969
Cancer du poumon actif;1;61;Flers;14762;0.614;90;2970
Cancer du poumon actif;1;61;Athis-de-l'Orne;2525;0.614;15;2971
Cancer du poumon actif;1;61;Domfront;3473;0.614;21;2972
Cancer du poumon actif;1;61;Tinchebray;2590;0.614;15;2973
Cancer du poumon actif;1;61;La Ferté-Macé;5810;0.614;35;2974
Cancer du poumon actif;1;61;Tinchebray-Bocage;4882;0.614;29;2975
Cancer du poumon actif;1;61;Bagnoles de l'Orne Normandie;2732;0.614;16;2976
Cancer du poumon actif;1;61;Val-au-Perche;3432;0.614;21;2977
Cancer du poumon actif;1;61;La Ferté-en-Ouche;3092;0.614;18;2978
Cancer du poumon actif;1;61;Rives d'Andaine;3051;0.614;18;2979
Cancer du poumon actif;1;61;Athis-Val de Rouvre;4217;0.614;25;2980
Cancer du poumon actif;1;61;Longny les Villages;2985;0.614;18;2981
Cancer du poumon actif;1;61;Domfront en Poiraie;4196;0.614;25;2982
Cancer du poumon actif;1;61;Tourouvre au Perche;3092;0.614;18;2983
Cancer du poumon actif;1;61;Gouffern en Auge;3700;0.614;22;2984
Cancer du poumon actif;1;61;La Ferté Macé;5186;0.614;31;2985
Cancer du poumon actif;1;59;Lille;236234;0.624;1474;2986
Cancer du poumon actif;1;59;Steenvoorde;4429;0.624;27;2987
Cancer du poumon actif;1;59;Hazebrouck;21408;0.624;133;2988
Cancer du poumon actif;1;59;Leers;9378;0.624;58;2989
Cancer du poumon actif;1;59;Roubaix;98828;0.624;616;2990
Cancer du poumon actif;1;59;Villeneuve-d'Ascq;61957;0.624;386;2991
Cancer du poumon actif;1;59;Aulnoye-Aymeries;8840;0.624;55;2992
Cancer du poumon actif;1;59;La Chapelle-d'Armentières;8577;0.624;53;2993
Cancer du poumon actif;1;59;Dunkerque;86279;0.624;538;2994
Cancer du poumon actif;1;59;Berlaimont;3175;0.624;19;2995
Cancer du poumon actif;1;59;Sin-le-Noble;15428;0.624;96;2996
Cancer du poumon actif;1;59;Arleux;3177;0.624;19;2997
Cancer du poumon actif;1;59;Maubeuge;29589;0.624;184;2998
Cancer du poumon actif;1;59;Valenciennes;43229;0.624;269;2999
Cancer du poumon actif;1;59;Le Quesnoy;4870;0.624;30;3000
Cancer du poumon actif;1;59;Cambrai;32176;0.624;200;3001
Cancer du poumon actif;1;59;Tourcoing;98656;0.624;615;3002
Cancer du poumon actif;1;59;Douai;39613;0.624;247;3003
Cancer du poumon actif;1;59;Armentières;24909;0.624;155;3004
Cancer du poumon actif;1;59;Dechy;5360;0.624;33;3005
Cancer du poumon actif;1;59;Denain;19877;0.624;124;3006
Cancer du poumon actif;1;59;Avesnes-sur-Helpe;4195;0.624;26;3007
Cancer du poumon actif;1;59;Croix;20881;0.624;130;3008
Cancer du poumon actif;1;59;Coudekerque-Branche;20851;0.624;130;3009
Cancer du poumon actif;1;59;Lambersart;27400;0.624;170;3010
Cancer du poumon actif;1;59;Bergues;3600;0.624;22;3011
Cancer du poumon actif;1;59;Marcq-en-Barœul;38486;0.624;240;3012
Cancer du poumon actif;1;59;Wattrelos;40898;0.624;255;3013
Cancer du poumon actif;1;59;Loos;22866;0.624;142;3014
Cancer du poumon actif;1;59;Lys-lez-Lannoy;13643;0.624;85;3015
Cancer du poumon actif;1;59;Chéreng;2973;0.624;18;3016
Cancer du poumon actif;1;59;Fourmies;11563;0.624;72;3017
Cancer du poumon actif;1;59;Gravelines;11014;0.624;68;3018
Cancer du poumon actif;1;59;Le Cateau-Cambrésis;7030;0.624;43;3019
Cancer du poumon actif;1;59;Bailleul;15163;0.624;94;3020
Cancer du poumon actif;1;59;Hornaing;3562;0.624;22;3021
Cancer du poumon actif;1;59;La Bassée;6509;0.624;40;3022
Cancer du poumon actif;1;59;Orchies;8633;0.624;53;3023
Cancer du poumon actif;1;59;Hondschoote;4060;0.624;25;3024
Cancer du poumon actif;1;59;Bray-Dunes;4495;0.624;28;3025
Cancer du poumon actif;1;59;Cysoing;4849;0.624;30;3026
Cancer du poumon actif;1;59;Rœulx;3807;0.624;23;3027
Cancer du poumon actif;1;59;Iwuy;3371;0.624;21;3028
Cancer du poumon actif;1;59;Haubourdin;14725;0.624;91;3029
Cancer du poumon actif;1;59;Caudry;14121;0.624;88;3030
Cancer du poumon actif;1;59;Ghyvelde;3176;0.624;19;3031
Cancer du poumon actif;1;59;Bavay;3264;0.624;20;3032
Cancer du poumon actif;1;59;Condé-sur-l'Escaut;9515;0.624;59;3033
Cancer du poumon actif;1;59;Anor;3221;0.624;20;3034
Cancer du poumon actif;1;59;Hautmont;14517;0.624;90;3035
Cancer du poumon actif;1;59;Téteghem-Coudekerque-Village;8285;0.624;51;3036
Cancer du poumon actif;1;59;Ghyvelde;4131;0.624;25;3037
Cancer du poumon actif;1;59;Vieux-Berquin;2512;0.624;15;3038
Cancer du poumon actif;1;59;Haspres;2680;0.624;16;3039
Cancer du poumon actif;1;59;Annœullin;10471;0.624;65;3040
Cancer du poumon actif;1;59;Pecquencourt;6088;0.624;37;3041
Cancer du poumon actif;1;59;Genech;2827;0.624;17;3042
Cancer du poumon actif;1;59;Pont-à-Marcq;2911;0.624;18;3043
Cancer du poumon actif;1;59;Wervicq-Sud;5353;0.624;33;3044
Cancer du poumon actif;1;59;Wavrin;7771;0.624;48;3045
Cancer du poumon actif;1;59;Emmerin;3108;0.624;19;3046
Cancer du poumon actif;1;59;Quesnoy-sur-Deûle;6931;0.624;43;3047
Cancer du poumon actif;1;59;Anzin;13329;0.624;83;3048
Cancer du poumon actif;1;59;Waziers;7402;0.624;46;3049
Cancer du poumon actif;1;59;Ronchin;19294;0.624;120;3050
Cancer du poumon actif;1;59;Courchelettes;2842;0.624;17;3051
Cancer du poumon actif;1;59;Lomme;28006;0.624;174;3052
Cancer du poumon actif;1;59;Jeumont;10344;0.624;64;3053
Cancer du poumon actif;1;59;Fort-Mardyck;3426;0.624;21;3054
Cancer du poumon actif;1;59;Monchecourt;2521;0.624;15;3055
Cancer du poumon actif;1;59;Petite-Forêt;4887;0.624;30;3056
Cancer du poumon actif;1;59;Aniche;10085;0.624;62;3057
Cancer du poumon actif;1;59;Saint-Amand-les-Eaux;15870;0.624;99;3058
Cancer du poumon actif;1;59;Somain;11934;0.624;74;3059
Cancer du poumon actif;1;59;Comines;12788;0.624;79;3060
Cancer du poumon actif;1;59;Solesmes;4290;0.624;26;3061
Cancer du poumon actif;1;59;Seclin;12463;0.624;77;3062
Cancer du poumon actif;1;59;Escaudœuvres;3218;0.624;20;3063
Cancer du poumon actif;1;59;Bauvin;5086;0.624;31;3064
Cancer du poumon actif;1;59;Thumeries;3884;0.624;24;3065
Cancer du poumon actif;1;59;La Gorgue;5639;0.624;35;3066
Cancer du poumon actif;1;59;Halluin;20743;0.624;129;3067
Cancer du poumon actif;1;59;Landrecies;3482;0.624;21;3068
Cancer du poumon actif;1;59;Bourbourg;7152;0.624;44;3069
Cancer du poumon actif;1;59;Sainghin-en-Mélantois;2830;0.624;17;3070
Cancer du poumon actif;1;59;Mouvaux;13121;0.624;81;3071
Cancer du poumon actif;1;59;Sequedin;4775;0.624;29;3072
Cancer du poumon actif;1;59;Roost-Warendin;6037;0.624;37;3073
Cancer du poumon actif;1;59;Lesquin;9012;0.624;56;3074
Cancer du poumon actif;1;59;Saint-André-lez-Lille;13151;0.624;82;3075
Cancer du poumon actif;1;59;Hasnon;3918;0.624;24;3076
Cancer du poumon actif;1;59;Houplin-Ancoisne;3337;0.624;20;3077
Cancer du poumon actif;1;59;Estaires;6461;0.624;40;3078
Cancer du poumon actif;1;59;Roncq;13482;0.624;84;3079
Cancer du poumon actif;1;59;Avesnes-les-Aubert;3630;0.624;22;3080
Cancer du poumon actif;1;59;Lourches;3952;0.624;24;3081
Cancer du poumon actif;1;59;Watten;2599;0.624;16;3082
Cancer du poumon actif;1;59;Phalempin;4820;0.624;30;3083
Cancer du poumon actif;1;59;Masnières;2745;0.624;17;3084
Cancer du poumon actif;1;59;Beuvrages;6809;0.624;42;3085
Cancer du poumon actif;1;59;Wahagnies;2636;0.624;16;3086
Cancer du poumon actif;1;59;Morbecque;2524;0.624;15;3087
Cancer du poumon actif;1;59;Nomain;2549;0.624;15;3088
Cancer du poumon actif;1;59;Templemars;3465;0.624;21;3089
Cancer du poumon actif;1;59;Cappelle-la-Grande;7920;0.624;49;3090
Cancer du poumon actif;1;59;Bondues;9808;0.624;61;3091
Cancer du poumon actif;1;59;Grande-Synthe;22522;0.624;140;3092
Cancer du poumon actif;1;59;Baisieux;4777;0.624;29;3093
Cancer du poumon actif;1;59;Hergnies;4433;0.624;27;3094
Cancer du poumon actif;1;59;Mons-en-Barœul;21277;0.624;132;3095
Cancer du poumon actif;1;59;La Madeleine;21856;0.624;136;3096
Cancer du poumon actif;1;59;Douchy-les-Mines;10293;0.624;64;3097
Cancer du poumon actif;1;59;Marly;12083;0.624;75;3098
Cancer du poumon actif;1;59;Coutiches;3077;0.624;19;3099
Cancer du poumon actif;1;59;Auby;7239;0.624;45;3100
Cancer du poumon actif;1;59;Téteghem;6926;0.624;43;3101
Cancer du poumon actif;1;59;Wambrechies;10608;0.624;66;3102
Cancer du poumon actif;1;59;Bousbecque;4804;0.624;29;3103
Cancer du poumon actif;1;59;Cuincy;6400;0.624;39;3104
Cancer du poumon actif;1;59;Hem;18636;0.624;116;3105
Cancer du poumon actif;1;59;Aulnoy-lez-Valenciennes;7224;0.624;45;3106
Cancer du poumon actif;1;59;Rousies;4072;0.624;25;3107
Cancer du poumon actif;1;59;Proville;3124;0.624;19;3108
Cancer du poumon actif;1;59;Neuville-Saint-Rémy;3782;0.624;23;3109
Cancer du poumon actif;1;59;Auberchicourt;4551;0.624;28;3110
Cancer du poumon actif;1;59;Wignehies;2855;0.624;17;3111
Cancer du poumon actif;1;59;Bruay-sur-l'Escaut;11258;0.624;70;3112
Cancer du poumon actif;1;59;Grand-Fort-Philippe;5130;0.624;32;3113
Cancer du poumon actif;1;59;Crespin;4495;0.624;28;3114
Cancer du poumon actif;1;59;Ferrière-la-Grande;5273;0.624;32;3115
Cancer du poumon actif;1;59;Sains-du-Nord;2799;0.624;17;3116
Cancer du poumon actif;1;59;Provin;4403;0.624;27;3117
Cancer du poumon actif;1;59;Lallaing;6364;0.624;39;3118
Cancer du poumon actif;1;59;Neuville-en-Ferrain;10264;0.624;64;3119
Cancer du poumon actif;1;59;Masny;4109;0.624;25;3120
Cancer du poumon actif;1;59;Raimbeaucourt;4008;0.624;25;3121
Cancer du poumon actif;1;59;Lambres-lez-Douai;5007;0.624;31;3122
Cancer du poumon actif;1;59;Marpent;2701;0.624;16;3123
Cancer du poumon actif;1;59;Saint-Saulve;11276;0.624;70;3124
Cancer du poumon actif;1;59;Trith-Saint-Léger;6292;0.624;39;3125
Cancer du poumon actif;1;59;Leval;2516;0.624;15;3126
Cancer du poumon actif;1;59;Hérin;4127;0.624;25;3127
Cancer du poumon actif;1;59;Wattignies;15075;0.624;94;3128
Cancer du poumon actif;1;59;Sainghin-en-Weppes;5481;0.624;34;3129
Cancer du poumon actif;1;59;Haveluy;3304;0.624;20;3130
Cancer du poumon actif;1;59;Maing;4066;0.624;25;3131
Cancer du poumon actif;1;59;Onnaing;8789;0.624;54;3132
Cancer du poumon actif;1;59;Loon-Plage;6085;0.624;37;3133
Cancer du poumon actif;1;59;Marquette-lez-Lille;10798;0.624;67;3134
Cancer du poumon actif;1;59;Râches;2701;0.624;16;3135
Cancer du poumon actif;1;59;Pérenchies;8542;0.624;53;3136
Cancer du poumon actif;1;59;Abscon;4309;0.624;26;3137
Cancer du poumon actif;1;59;Flers-en-Escrebieux;5781;0.624;36;3138
Cancer du poumon actif;1;59;Faches-Thumesnil;18191;0.624;113;3139
Cancer du poumon actif;1;59;Feignies;6809;0.624;42;3140
Cancer du poumon actif;1;59;Hallennes-lez-Haubourdin;4676;0.624;29;3141
Cancer du poumon actif;1;59;Fenain;5510;0.624;34;3142
Cancer du poumon actif;1;59;Vieux-Condé;10465;0.624;65;3143
Cancer du poumon actif;1;59;Mérignies;3199;0.624;19;3144
Cancer du poumon actif;1;59;Linselles;8275;0.624;51;3145
Cancer du poumon actif;1;59;Lezennes;3050;0.624;19;3146
Cancer du poumon actif;1;59;Trélon;2771;0.624;17;3147
Cancer du poumon actif;1;59;Marchiennes;4584;0.624;28;3148
Cancer du poumon actif;1;59;Raismes;12324;0.624;76;3149
Cancer du poumon actif;1;59;Santes;5608;0.624;34;3150
Cancer du poumon actif;1;59;Houplines;7782;0.624;48;3151
Cancer du poumon actif;1;59;Leffrinckoucke;4207;0.624;26;3152
Cancer du poumon actif;1;59;Gondecourt;4031;0.624;25;3153
Cancer du poumon actif;1;59;Montigny-en-Ostrevent;4793;0.624;29;3154
Cancer du poumon actif;1;59;Famars;2545;0.624;15;3155
Cancer du poumon actif;1;59;Wormhout;5672;0.624;35;3156
Cancer du poumon actif;1;59;Flines-lez-Raches;5598;0.624;34;3157
Cancer du poumon actif;1;59;Louvroil;6371;0.624;39;3158
Cancer du poumon actif;1;59;Capinghem;2537;0.624;15;3159
Cancer du poumon actif;1;59;Quiévrechain;6362;0.624;39;3160
Cancer du poumon actif;1;59;Steenwerck;3672;0.624;22;3161
Cancer du poumon actif;1;59;Escaudain;9682;0.624;60;3162
Cancer du poumon actif;1;59;Wasquehal;20860;0.624;130;3163
Cancer du poumon actif;1;59;Nieppe;7512;0.624;46;3164
Cancer du poumon actif;1;59;Boussois;3194;0.624;19;3165
Cancer du poumon actif;1;59;Guesnain;4689;0.624;29;3166
Cancer du poumon actif;1;59;Beuvry-la-Forêt;2796;0.624;17;3167
Cancer du poumon actif;1;59;Escautpont;4208;0.624;26;3168
Cancer du poumon actif;1;59;Fresnes-sur-Escaut;7499;0.624;46;3169
Cancer du poumon actif;1;59;Saint-Pol-sur-Mer;20479;0.624;127;3170
Cancer du poumon actif;1;59;Allennes-les-Marais;3456;0.624;21;3171
Cancer du poumon actif;1;59;Erquinghem-Lys;5316;0.624;33;3172
Cancer du poumon actif;1;59;Avelin;2641;0.624;16;3173
Cancer du poumon actif;1;59;Ostricourt;5454;0.624;34;3174
Cancer du poumon actif;1;59;Hoymille;3194;0.624;19;3175
Cancer du poumon actif;1;59;Toufflers;3911;0.624;24;3176
Cancer du poumon actif;1;59;Salomé;2945;0.624;18;3177
Cancer du poumon actif;1;59;Thiant;2999;0.624;18;3178
Cancer du poumon actif;1;59;Templeuve-en-Pévèle;6332;0.624;39;3179
Cancer du poumon actif;1;59;Neuville-sur-Escaut;2688;0.624;16;3180
Cancer du poumon actif;1;59;Quarouble;3077;0.624;19;3181
Cancer du poumon actif;1;59;Willems;3048;0.624;19;3182
Cancer du poumon actif;1;59;Lecelles;2847;0.624;17;3183
Cancer du poumon actif;1;59;Fretin;3290;0.624;20;3184
Cancer du poumon actif;1;59;La Sentinelle;3117;0.624;19;3185
Cancer du poumon actif;1;59;Flers-lez-Lille;10561;0.624;65;3186
Cancer du poumon actif;1;60;Le Plessis-Belleville;3833;0.567;21;3187
Cancer du poumon actif;1;60;Coye-la-Forêt;3976;0.567;22;3188
Cancer du poumon actif;1;60;Auneuil;2679;0.567;15;3189
Cancer du poumon actif;1;60;Chambly;10147;0.567;57;3190
Cancer du poumon actif;1;60;Thourotte;4484;0.567;25;3191
Cancer du poumon actif;1;60;Saint-Maximin;2847;0.567;16;3192
Cancer du poumon actif;1;60;Fitz-James;2575;0.567;14;3193
Cancer du poumon actif;1;60;Bresles;4022;0.567;22;3194
Cancer du poumon actif;1;60;Grandvilliers;2820;0.567;15;3195
Cancer du poumon actif;1;60;Nogent-sur-Oise;20780;0.567;117;3196
Cancer du poumon actif;1;60;Chaumont-en-Vexin;3340;0.567;18;3197
Cancer du poumon actif;1;60;Béthisy-Saint-Pierre;3108;0.567;17;3198
Cancer du poumon actif;1;60;Choisy-au-Bac;3288;0.567;18;3199
Cancer du poumon actif;1;60;Crèvecœur-le-Grand;3503;0.567;19;3200
Cancer du poumon actif;1;60;Sérifontaine;2739;0.567;15;3201
Cancer du poumon actif;1;60;Mouy;5237;0.567;29;3202
Cancer du poumon actif;1;60;Gouvieux;8978;0.567;50;3203
Cancer du poumon actif;1;60;Lamorlaye;8784;0.567;49;3204
Cancer du poumon actif;1;60;Nanteuil-le-Haudouin;4201;0.567;23;3205
Cancer du poumon actif;1;60;Noyon;13190;0.567;74;3206
Cancer du poumon actif;1;60;Senlis;14760;0.567;83;3207
Cancer du poumon actif;1;60;Chantilly;10950;0.567;62;3208
Cancer du poumon actif;1;60;Beauvais;57071;0.567;323;3209
Cancer du poumon actif;1;60;Compiègne;40615;0.567;230;3210
Cancer du poumon actif;1;60;Crépy-en-Valois;14788;0.567;83;3211
Cancer du poumon actif;1;60;Creil;36169;0.567;205;3212
Cancer du poumon actif;1;60;Breteuil;4221;0.567;23;3213
Cancer du poumon actif;1;60;Saint-Just-en-Chaussée;6055;0.567;34;3214
Cancer du poumon actif;1;60;Clermont;10163;0.567;57;3215
Cancer du poumon actif;1;60;Ribécourt-Dreslincourt;3705;0.567;21;3216
